,bgrp,C000,CA01,CA02,CA03,CE01,CE02,CE03,CNS01,CNS02,CNS03,CNS04,CNS05,CNS06,CNS07,CNS08,CNS09,CNS10,CNS11,CNS12,CNS13,CNS14,CNS15,CNS16,CNS17,CNS18,CNS19,CNS20,CR01,CR02,CR03,CR04,CR05,CR07,CT01,CT02,CD01,CD02,CD03,CD04,CS01,CS02,CFA01,CFA02,CFA03,CFA04,CFA05,CFS01,CFS02,CFS03,CFS04,CFS05
0,60014001001,136,24,75,37,13,19,104,0,0,0,2,9,0,4,0,28,0,8,50,0,1,0,15,2,0,17,0,90,9,0,28,3,6,111,25,17,21,21,53,63,73,0,0,0,0,0,0,0,0,0,0
1,60014001002,145,27,81,37,15,20,110,0,0,0,0,0,0,0,0,7,3,8,5,0,4,92,18,0,5,3,0,88,15,1,34,0,7,116,29,15,13,24,66,57,88,0,0,0,0,0,0,0,0,0,0
2,60014002001,683,117,381,185,113,169,401,0,0,0,0,0,2,190,0,0,59,6,37,22,3,22,110,0,137,95,0,439,59,6,147,1,31,559,124,96,101,163,206,303,380,0,0,0,0,0,0,0,0,0,0
3,60014002002,420,142,198,80,59,183,178,0,0,0,0,0,0,156,0,0,1,3,22,0,7,58,16,0,138,19,0,275,40,6,68,0,31,338,82,39,55,74,110,209,211,0,0,0,0,0,0,0,0,0,0
4,60014003001,320,85,153,82,74,108,138,0,0,0,2,0,0,67,0,1,6,15,4,0,14,0,11,1,183,16,0,229,16,5,57,2,11,239,81,51,54,48,82,142,178,0,0,0,0,0,0,0,0,0,0
5,60014003002,806,197,423,186,190,232,384,0,0,0,25,0,13,158,0,12,1,7,74,0,4,28,280,2,147,55,0,522,81,5,159,2,37,607,199,108,127,163,211,307,499,0,0,0,0,0,0,0,0,0,0
6,60014003003,454,88,248,118,119,131,204,0,0,0,26,53,3,25,0,5,20,18,34,0,3,16,103,0,68,54,26,257,80,5,88,2,22,351,103,58,97,109,102,205,249,0,0,0,0,0,0,0,0,0,0
7,60014003004,593,138,307,148,116,220,257,0,0,0,10,0,9,51,0,0,0,0,20,0,2,0,74,1,374,52,0,435,37,9,80,0,32,408,185,80,109,136,130,253,340,0,0,0,0,0,0,0,0,0,0
8,60014004001,271,64,133,74,47,62,162,0,0,0,43,1,0,79,0,1,13,17,42,0,2,12,18,14,16,13,0,185,19,3,50,0,14,221,50,30,35,58,84,119,152,0,0,0,0,0,0,0,0,0,0
9,60014004002,179,23,113,43,23,22,134,0,0,0,24,8,4,29,0,0,0,1,13,0,0,0,92,3,0,5,0,116,19,2,33,1,8,130,49,27,32,44,53,71,108,0,0,0,0,0,0,0,0,0,0
10,60014004003,364,51,236,77,58,145,161,0,0,0,17,1,0,33,0,10,0,36,0,0,0,62,120,4,67,14,0,263,48,2,36,0,15,274,90,46,58,82,127,131,233,0,0,0,0,0,0,0,0,0,0
11,60014005001,338,54,194,90,70,90,178,0,0,0,13,0,0,29,0,3,0,11,30,0,2,59,113,10,48,20,0,200,76,8,31,1,22,271,67,44,74,72,94,159,179,0,0,0,0,0,0,0,0,0,0
12,60014005002,79,13,45,21,21,33,25,0,0,0,10,1,0,3,0,1,2,0,10,0,12,3,25,12,0,0,0,36,25,0,9,1,8,64,15,5,16,21,24,28,51,0,0,0,0,0,0,0,0,0,0
13,60014005003,31,2,24,5,7,14,10,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,20,0,0,2,0,15,13,1,2,0,0,26,5,7,12,5,5,13,18,0,0,0,0,0,0,0,0,0,0
14,60014006001,245,33,154,58,15,26,204,0,0,0,0,0,13,2,0,162,0,0,46,0,0,0,21,0,0,1,0,162,26,1,45,0,11,205,40,36,38,53,85,133,112,0,0,0,0,0,0,0,0,0,0
15,60014006002,84,24,45,15,12,20,52,0,0,0,19,3,0,12,16,0,0,0,5,0,6,7,11,3,0,2,0,46,15,1,12,2,8,56,28,12,8,16,24,54,30,0,0,0,0,0,0,0,0,0,0
16,60014007001,354,55,220,79,31,84,239,0,0,0,14,187,0,15,0,0,0,0,14,0,4,0,109,0,9,2,0,219,53,4,58,4,16,260,94,64,74,81,80,198,156,0,0,0,0,0,0,0,0,0,0
17,60014007002,629,103,454,72,40,56,533,0,0,0,8,5,0,6,1,2,0,1,428,76,8,0,52,3,0,39,0,291,66,4,241,3,24,549,80,52,77,126,271,295,334,0,0,0,0,0,0,0,0,0,0
18,60014007003,104,6,61,37,18,35,51,0,0,0,0,8,0,0,0,4,0,0,39,0,13,0,23,0,14,3,0,48,40,0,14,0,2,82,22,15,21,28,34,46,58,0,0,0,0,0,0,0,0,0,0
19,60014007004,72,9,44,19,14,29,29,0,0,0,5,3,0,14,0,2,0,0,3,0,0,0,31,0,12,2,0,27,26,0,11,1,7,65,7,11,11,24,17,32,40,0,0,0,0,0,0,0,0,0,0
20,60014008001,757,150,470,137,57,134,566,0,0,0,205,60,243,16,20,0,5,0,19,0,49,1,63,0,60,16,0,449,85,10,170,4,39,584,173,105,112,191,199,350,407,0,0,0,0,0,0,0,0,0,0
21,60014008002,154,28,98,28,22,37,95,0,0,0,14,2,2,6,0,1,0,1,1,0,0,90,19,1,4,13,0,83,31,2,30,0,8,110,44,26,25,34,41,62,92,0,0,0,0,0,0,0,0,0,0
22,60014008003,631,93,377,161,59,87,485,0,0,0,2,14,418,12,0,0,1,4,6,0,0,4,83,0,71,16,0,399,74,6,115,1,36,540,91,64,96,166,212,396,235,0,0,0,0,0,0,0,0,0,0
23,60014009001,190,45,105,40,39,52,99,0,0,0,21,0,47,0,4,5,0,0,10,0,1,49,42,0,10,1,0,102,55,2,21,1,9,132,58,29,25,53,38,99,91,0,0,0,0,0,0,0,0,0,0
24,60014009002,247,33,146,68,28,63,156,0,0,0,123,4,17,2,2,4,0,3,21,0,0,1,26,2,36,6,0,171,30,0,29,1,16,181,66,37,68,59,50,152,95,0,0,0,0,0,0,0,0,0,0
25,60014010001,2547,259,1660,628,116,149,2282,0,0,0,10,0,0,10,0,0,2,0,139,0,0,0,2346,15,25,0,0,1290,457,21,639,19,121,2017,530,269,425,718,876,624,1923,0,0,0,0,0,0,0,0,0,0
26,60014010002,140,38,73,29,13,39,88,0,0,0,0,36,0,6,0,10,1,2,58,0,0,2,22,0,0,3,0,83,24,2,27,0,4,118,22,16,20,34,32,78,62,0,0,0,0,0,0,0,0,0,0
27,60014010003,183,24,109,50,26,43,114,0,0,0,40,10,0,1,0,2,0,3,52,0,1,20,20,5,7,22,0,110,39,2,24,2,6,143,40,29,39,43,48,94,89,0,0,0,0,0,0,0,0,0,0
28,60014010004,68,14,40,14,12,28,28,0,0,0,13,0,0,0,0,0,3,0,4,0,0,1,18,0,22,7,0,32,20,0,13,0,3,49,19,9,12,19,14,34,34,0,0,0,0,0,0,0,0,0,0
29,60014010005,133,29,66,38,33,53,47,0,0,0,47,0,0,11,0,0,0,0,1,0,0,0,42,2,28,2,0,76,41,2,8,0,6,94,39,21,27,31,25,66,67,0,0,0,0,0,0,0,0,0,0
30,60014010006,237,57,128,52,32,59,146,0,0,0,46,0,0,0,46,2,0,2,18,0,0,51,42,0,1,29,0,145,49,6,25,1,11,188,49,29,43,53,55,134,103,0,0,0,0,0,0,0,0,0,0
31,60014011001,659,154,397,108,170,189,300,0,0,0,55,11,10,67,4,28,17,102,25,0,9,0,47,5,236,43,0,414,107,7,97,3,31,500,159,94,128,147,136,318,341,0,0,0,0,0,0,0,0,0,0
32,60014011002,167,24,100,43,28,44,95,0,0,0,7,6,0,21,0,1,5,20,20,0,0,0,23,5,44,15,0,100,29,3,30,1,4,132,35,22,38,43,40,75,92,0,0,0,0,0,0,0,0,0,0
33,60014011003,199,19,129,51,23,45,131,0,0,0,0,0,0,7,0,0,2,10,2,0,6,1,44,0,35,20,72,120,39,0,32,0,8,161,38,22,43,58,57,124,75,0,0,0,0,0,0,0,0,0,0
34,60014011004,763,226,397,140,136,268,359,0,0,0,6,46,2,158,0,2,8,21,50,0,21,29,81,0,320,19,0,448,83,10,185,2,35,559,204,96,116,158,167,362,401,0,0,0,0,0,0,0,0,0,0
35,60014012001,372,58,212,102,55,69,248,0,0,0,2,5,0,0,0,8,0,1,11,0,3,303,29,6,0,4,0,218,87,5,43,0,19,300,72,52,59,96,107,119,253,0,0,0,0,0,0,0,0,0,0
36,60014012002,473,107,256,110,83,138,252,0,0,1,16,0,0,77,0,17,0,16,13,0,2,0,140,0,186,5,0,275,105,4,63,3,23,365,108,75,72,119,100,227,246,0,0,0,0,0,0,0,0,0,0
37,60014012003,304,53,164,87,32,81,191,0,0,0,0,0,0,33,0,0,0,4,6,0,0,0,143,0,78,40,0,151,32,3,103,2,13,255,49,46,39,70,96,151,153,0,0,0,0,0,0,0,0,0,0
38,60014013001,4436,561,2645,1230,573,494,3369,0,0,0,0,12,6,470,3,7,65,62,132,41,89,603,2860,9,62,15,0,2177,662,29,1336,32,200,3679,757,549,684,1186,1456,1374,3062,0,0,0,0,0,0,0,0,0,0
39,60014013002,375,64,185,126,90,161,124,0,0,0,43,0,1,22,0,0,0,13,4,0,10,36,149,2,67,28,0,169,65,5,123,2,11,289,86,53,71,87,100,163,212,0,0,0,0,0,0,0,0,0,0
40,60014013003,1735,353,1007,375,316,358,1061,0,0,0,57,55,101,114,3,83,16,28,54,0,30,20,343,36,383,412,0,1024,294,27,304,5,81,1333,402,221,291,427,443,717,1018,0,0,0,0,0,0,0,0,0,0
41,60014014001,62,14,33,15,14,39,9,0,0,0,1,0,0,9,0,3,0,0,0,0,0,0,49,0,0,0,0,6,47,0,7,0,2,62,0,8,17,15,8,23,39,0,0,0,0,0,0,0,0,0,0
42,60014014002,234,42,130,62,31,87,116,0,0,0,9,33,0,3,0,0,0,0,10,0,0,17,129,2,2,29,0,86,104,3,30,1,10,188,46,31,45,78,38,91,143,0,0,0,0,0,0,0,0,0,0
43,60014014003,369,74,190,105,123,78,168,0,0,0,44,0,47,30,1,12,4,0,3,19,0,0,55,0,124,30,0,241,63,4,42,2,17,266,103,63,69,100,63,197,172,0,0,0,0,0,0,0,0,0,0
44,60014015001,213,41,107,65,53,69,91,0,0,0,9,18,0,3,0,3,0,4,10,0,38,38,68,1,20,1,0,117,59,2,26,1,8,188,25,23,32,57,60,109,104,0,0,0,0,0,0,0,0,0,0
45,60014015002,109,15,58,36,16,26,67,0,0,0,30,3,11,4,0,0,0,2,28,0,0,0,15,3,0,13,0,63,17,0,21,0,8,78,31,15,29,28,22,55,54,0,0,0,0,0,0,0,0,0,0
46,60014015003,351,58,200,93,28,132,191,0,0,0,29,196,14,23,0,2,0,0,11,0,19,0,13,0,13,31,0,231,36,3,75,1,5,256,95,72,59,96,66,204,147,0,0,0,0,0,0,0,0,0,0
47,60014016001,667,121,386,160,32,103,532,0,0,0,152,260,46,15,16,0,0,0,30,0,0,47,79,0,11,11,0,462,86,13,81,1,24,444,223,115,122,171,138,409,258,0,0,0,0,0,0,0,0,0,0
48,60014016002,427,56,239,132,41,96,290,0,0,0,193,50,30,17,42,0,1,19,5,0,0,0,42,0,8,20,0,266,55,3,76,1,26,274,153,95,83,102,91,298,129,0,0,0,0,0,0,0,0,0,0
49,60014017001,197,18,128,51,17,29,151,0,0,0,18,2,57,0,0,4,0,6,6,0,63,17,14,4,3,3,0,118,39,1,36,0,3,119,78,51,41,48,39,137,60,0,0,0,0,0,0,0,0,0,0
50,60014017002,345,83,195,67,29,45,271,0,0,0,33,39,21,0,11,0,9,0,175,0,5,1,13,0,4,34,0,212,48,3,59,4,19,280,65,55,58,78,71,227,118,0,0,0,0,0,0,0,0,0,0
51,60014017003,3456,711,1840,905,305,833,2318,0,0,0,494,223,145,1061,947,6,0,2,413,10,49,6,20,0,34,46,0,2285,402,58,500,50,161,2181,1275,680,675,795,595,2340,1116,0,0,0,0,0,0,0,0,0,0
52,60014018001,76,20,33,23,8,47,21,0,0,0,0,0,0,6,14,0,0,0,2,0,0,0,42,2,0,10,0,22,45,2,2,0,5,64,12,8,15,17,16,35,41,0,0,0,0,0,0,0,0,0,0
53,60014018002,82,11,41,30,14,47,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,36,41,0,2,2,0,28,44,0,7,1,2,73,9,14,24,22,11,27,55,0,0,0,0,0,0,0,0,0,0
54,60014022001,159,30,90,39,36,66,57,0,0,0,5,0,2,1,27,0,0,0,13,0,11,0,57,0,13,30,0,56,42,5,50,0,6,143,16,22,37,31,39,72,87,0,0,0,0,0,0,0,0,0,0
55,60014022002,62,14,32,16,7,25,30,0,0,0,0,0,0,22,0,0,3,0,4,0,0,0,31,1,1,0,0,24,25,0,10,0,3,58,4,4,11,22,11,23,39,0,0,0,0,0,0,0,0,0,0
56,60014022003,164,41,100,23,65,57,42,0,0,0,66,0,0,26,0,1,0,0,12,0,12,0,30,0,12,5,0,89,38,3,25,1,8,130,34,22,30,43,28,88,76,0,0,0,0,0,0,0,0,0,0
57,60014024001,90,15,54,21,17,41,32,0,0,0,8,0,0,13,0,5,0,0,0,0,0,0,44,0,4,16,0,26,43,0,11,0,10,75,15,21,17,21,16,35,55,0,0,0,0,0,0,0,0,0,0
58,60014024002,168,6,82,80,76,85,7,0,0,0,0,0,0,2,0,1,0,6,0,0,0,0,159,0,0,0,0,16,43,0,106,0,3,162,6,39,35,45,43,55,113,0,0,0,0,0,0,0,0,0,0
59,60014025001,185,19,109,57,20,53,112,0,0,0,0,0,0,0,0,0,0,1,0,0,0,55,113,0,8,8,0,63,78,1,34,2,7,139,46,24,38,64,40,41,144,0,0,0,0,0,0,0,0,0,0
60,60014025002,397,79,251,67,57,93,247,0,0,0,20,0,0,3,0,0,0,4,191,0,0,0,171,0,0,8,0,215,116,4,46,2,14,295,102,58,76,101,83,114,283,0,0,0,0,0,0,0,0,0,0
61,60014026001,2505,310,1608,587,228,291,1986,0,0,0,1,22,1,20,0,0,117,14,90,1207,397,41,391,26,80,98,0,1261,308,20,806,21,89,2140,365,231,375,627,962,914,1591,0,0,0,0,0,0,0,0,0,0
62,60014027001,193,27,116,50,18,43,132,0,0,1,0,0,0,23,0,0,0,14,76,0,0,0,78,1,0,0,0,106,41,2,37,1,6,160,33,35,37,55,39,99,94,0,0,0,0,0,0,0,0,0,0
63,60014027002,106,12,66,28,15,56,35,0,0,0,0,0,0,19,0,0,0,0,0,0,3,20,59,0,0,5,0,25,57,2,14,0,8,93,13,28,17,33,16,33,73,0,0,0,0,0,0,0,0,0,0
64,60014028011,5205,1028,3166,1011,694,719,3792,0,0,0,768,28,39,30,77,108,108,192,861,264,232,439,514,81,399,385,680,2739,1157,58,918,30,303,4039,1166,561,788,1368,1460,2443,2762,0,0,0,0,0,0,0,0,0,0
65,60014028012,183,6,93,84,59,104,20,0,0,0,0,0,0,0,1,0,0,3,0,0,0,7,163,0,0,9,0,17,38,0,126,0,2,182,1,30,32,58,57,62,121,0,0,0,0,0,0,0,0,0,0
66,60014028013,495,43,320,132,176,75,244,0,0,0,0,4,0,0,0,11,0,0,2,0,0,22,18,0,7,431,0,244,145,14,67,2,23,334,161,74,109,148,121,175,320,0,0,0,0,0,0,0,0,0,0
67,60014028021,3738,421,2315,1002,243,381,3114,0,0,0,261,19,0,16,0,7,2,31,153,0,18,37,267,27,76,29,2795,1748,859,46,873,26,186,2933,805,444,656,1056,1161,1960,1778,0,0,0,0,0,0,0,0,0,0
68,60014028022,311,56,161,94,55,100,156,0,0,0,31,0,0,0,0,0,0,19,73,0,0,16,130,0,35,7,0,143,77,2,78,1,10,234,77,49,56,74,76,130,181,0,0,0,0,0,0,0,0,0,0
69,60014029001,28442,3502,18049,6891,1671,2331,24440,0,0,3676,67,56,34,83,481,1857,2894,547,4622,3218,4212,1245,1086,41,545,1585,2193,15890,3605,276,7239,186,1246,22354,6088,3275,4321,7056,10288,14183,14259,0,0,0,0,0,0,0,0,0,0
70,60014029002,2004,133,1357,514,124,150,1730,0,0,0,0,0,0,0,0,0,1304,4,136,0,3,1,500,23,0,33,0,897,249,10,754,15,79,1690,314,212,297,510,852,663,1341,0,0,0,0,0,0,0,0,0,0
71,60014030001,496,42,241,213,138,206,152,0,0,0,2,10,10,116,0,0,29,15,5,11,0,0,207,0,63,28,0,68,13,0,412,1,2,463,33,112,76,98,168,186,310,0,0,0,0,0,0,0,0,0,0
72,60014030002,1771,242,970,559,356,561,854,0,0,0,6,32,8,121,0,0,64,22,107,0,28,189,923,0,219,52,0,350,63,11,1305,3,39,1639,132,270,250,369,640,587,1184,0,0,0,0,0,0,0,0,0,0
73,60014030003,14906,1640,9612,3654,935,1174,12797,0,0,2534,49,3,59,35,4646,116,101,33,1449,0,1144,1853,235,0,300,358,1991,7599,2550,126,3790,87,754,12159,2747,1585,2507,4160,5014,8575,6331,0,0,0,0,0,0,0,0,0,0
74,60014031001,9457,1228,5647,2582,1036,629,7792,0,0,5,75,90,427,221,747,61,1122,130,2724,707,169,86,218,905,380,126,1264,5451,1132,53,2264,61,496,8024,1433,827,1694,2136,3572,4866,4591,0,0,0,0,0,0,0,0,0,0
75,60014031002,1424,268,891,265,649,354,421,0,0,0,7,0,27,46,0,4,16,0,75,5,19,0,978,8,160,79,0,795,373,27,148,14,67,1015,409,229,282,350,295,981,443,0,0,0,0,0,0,0,0,0,0
76,60014033011,1092,106,631,355,195,243,654,0,0,0,11,5,19,29,9,1,7,2,69,0,3,52,341,3,83,76,382,315,119,7,603,4,44,941,151,134,164,240,448,414,678,0,0,0,0,0,0,0,0,0,0
77,60014033012,589,50,337,202,84,106,399,0,0,0,0,13,5,28,0,0,0,0,0,0,0,0,190,0,2,19,332,206,42,0,324,2,15,524,65,88,90,144,217,255,334,0,0,0,0,0,0,0,0,0,0
78,60014033021,251,57,131,63,36,70,145,0,0,0,0,0,43,35,0,12,0,0,75,13,6,2,12,3,48,2,0,157,18,1,65,4,6,185,66,28,47,50,69,122,129,0,0,0,0,0,0,0,0,0,0
79,60014033022,1213,150,666,397,196,316,701,0,0,0,0,70,159,46,8,0,0,7,25,0,0,539,65,96,133,65,0,636,204,16,296,8,53,971,242,152,220,311,380,565,648,0,0,0,0,0,0,0,0,0,0
80,60014033023,1409,253,992,164,58,44,1307,0,0,0,145,7,67,3,0,0,997,36,57,0,22,4,4,6,1,60,0,754,66,18,523,3,45,1193,216,145,218,288,505,899,510,0,0,0,0,0,0,0,0,0,0
81,60014034011,924,128,513,283,75,102,747,0,0,0,0,0,0,0,7,12,0,43,7,0,4,11,37,58,139,22,584,482,206,12,169,16,39,698,226,98,148,239,311,334,590,0,0,0,0,0,0,0,0,0,0
82,60014034012,72,12,35,25,14,15,43,0,0,0,1,0,0,0,0,0,2,1,38,0,4,0,22,0,4,0,0,36,8,3,20,0,5,70,2,5,10,22,23,34,38,0,0,0,0,0,0,0,0,0,0
83,60014034013,209,16,100,93,46,122,41,0,0,0,0,17,0,3,0,0,0,15,2,0,0,0,161,0,5,6,0,45,6,1,154,1,2,192,17,53,27,38,75,77,132,0,0,0,0,0,0,0,0,0,0
84,60014034021,8332,618,5288,2426,228,445,7659,0,0,0,285,0,0,0,0,529,0,0,0,0,0,0,16,1,18,0,7483,3720,1989,87,2056,68,412,6608,1724,796,1349,2615,2954,3485,4847,0,0,0,0,0,0,0,0,0,0
85,60014034022,168,9,106,53,13,40,115,0,0,0,2,0,0,0,0,1,0,25,11,0,0,93,16,13,6,1,0,87,39,1,22,3,16,154,14,22,36,54,47,70,98,0,0,0,0,0,0,0,0,0,0
86,60014035011,314,22,145,147,78,105,131,0,0,0,1,0,0,0,0,2,0,21,72,0,0,51,147,0,0,20,0,105,28,11,162,1,7,281,33,56,59,63,114,113,201,0,0,0,0,0,0,0,0,0,0
87,60014035012,365,66,215,84,43,73,249,0,0,0,40,7,18,153,0,12,0,20,17,0,0,0,30,5,49,14,0,210,43,2,88,1,21,277,88,44,69,87,99,214,151,0,0,0,0,0,0,0,0,0,0
88,60014035013,266,29,185,52,14,30,222,0,0,0,0,0,0,0,0,2,0,0,20,0,1,0,232,5,0,6,0,120,53,2,79,3,9,230,36,30,33,64,110,92,174,0,0,0,0,0,0,0,0,0,0
89,60014035014,1604,373,863,368,229,360,1015,0,0,0,63,7,5,181,0,28,146,92,188,26,16,225,241,2,203,181,0,883,205,16,421,8,71,1255,349,200,258,335,438,765,839,0,0,0,0,0,0,0,0,0,0
90,60014035021,306,78,159,69,63,108,135,0,0,0,0,0,0,288,0,0,0,1,2,0,0,0,9,6,0,0,0,204,31,2,52,1,16,209,97,40,50,75,63,161,145,0,0,0,0,0,0,0,0,0,0
91,60014035022,72,14,41,17,18,23,31,0,0,0,2,0,0,5,0,5,1,3,13,0,5,0,31,0,2,5,0,35,13,2,17,3,2,58,14,13,8,18,19,34,38,0,0,0,0,0,0,0,0,0,0
92,60014036001,26,4,15,7,0,12,14,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,14,0,0,4,0,11,6,0,9,0,0,22,4,5,3,8,6,5,21,0,0,0,0,0,0,0,0,0,0
93,60014036002,266,63,154,49,24,56,186,0,0,0,1,0,0,0,0,2,0,5,5,0,1,0,241,0,11,0,0,153,56,5,35,2,15,164,102,44,39,60,60,74,192,0,0,0,0,0,0,0,0,0,0
94,60014036003,238,37,141,60,51,40,147,0,0,0,2,0,8,5,0,0,3,4,31,0,5,0,137,0,0,43,0,122,67,3,33,0,13,200,38,26,57,65,53,88,150,0,0,0,0,0,0,0,0,0,0
95,60014037011,301,48,151,102,72,94,135,0,0,0,4,0,0,16,0,0,0,0,3,10,78,0,172,0,15,3,0,150,50,1,97,0,3,214,87,49,52,78,74,122,179,0,0,0,0,0,0,0,0,0,0
96,60014037012,322,47,161,114,68,81,173,0,0,0,0,14,0,0,0,0,11,0,52,0,0,75,156,0,13,1,0,142,115,5,36,5,19,271,51,44,61,83,87,92,230,0,0,0,0,0,0,0,0,0,0
97,60014037021,338,65,191,82,81,105,152,0,0,0,12,0,8,47,0,1,0,8,19,0,3,13,93,0,70,64,0,195,53,4,71,0,15,280,58,46,65,94,68,121,217,0,0,0,0,0,0,0,0,0,0
98,60014037022,563,93,351,119,124,170,269,0,0,0,14,0,0,29,0,2,5,24,75,0,8,41,184,36,123,22,0,301,85,2,141,6,28,439,124,77,100,131,162,221,342,0,0,0,0,0,0,0,0,0,0
99,60014038001,47,8,31,8,6,11,30,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,28,0,0,8,0,20,21,0,2,0,4,43,4,8,6,12,13,33,14,0,0,0,0,0,0,0,0,0,0
100,60014038002,63,13,42,8,6,11,46,0,0,0,0,2,0,1,0,0,0,1,32,0,16,2,6,0,0,3,0,37,7,1,14,0,4,48,15,8,10,12,20,22,41,0,0,0,0,0,0,0,0,0,0
101,60014038003,809,201,471,137,214,255,340,20,0,0,21,29,3,152,2,40,24,17,26,2,17,34,64,3,297,58,0,469,129,6,158,3,44,618,191,118,121,170,199,367,442,0,0,0,0,0,0,0,0,0,0
102,60014038004,309,78,143,88,58,83,168,0,0,0,23,6,2,72,0,5,17,2,58,0,12,40,45,0,0,27,0,164,41,1,93,2,8,264,45,29,55,63,84,128,181,0,0,0,0,0,0,0,0,0,0
103,60014039001,120,32,49,39,19,42,59,0,0,3,0,0,0,60,0,0,0,1,6,0,0,0,14,1,19,16,0,77,13,2,13,0,15,103,17,10,24,25,29,76,44,0,0,0,0,0,0,0,0,0,0
104,60014039002,341,86,189,66,103,101,137,0,0,0,4,0,14,65,0,0,5,28,13,0,19,23,41,41,67,21,0,204,45,4,76,0,12,271,70,39,57,80,79,134,207,0,0,0,0,0,0,0,0,0,0
105,60014039003,360,61,224,75,75,92,193,0,0,0,17,6,2,1,0,2,0,0,83,0,2,7,121,2,82,35,0,208,54,1,74,7,16,297,63,56,64,80,99,122,238,0,0,0,0,0,0,0,0,0,0
106,60014040001,80,19,49,12,9,15,56,0,0,0,4,0,0,0,0,0,0,0,28,0,3,0,45,0,0,0,0,41,24,0,14,0,1,68,12,5,11,26,19,32,48,0,0,0,0,0,0,0,0,0,0
107,60014040002,8730,539,5935,2256,427,593,7710,0,0,0,25,115,0,15,0,11,18,8,30,0,8,1,8212,30,223,34,0,4115,996,81,3104,73,361,7101,1629,827,1261,2523,3580,2703,6027,0,0,0,0,0,0,0,0,0,0
108,60014040003,28,5,17,6,6,9,13,0,0,0,0,0,0,0,0,0,0,9,4,0,5,0,2,0,0,8,0,21,3,0,4,0,0,21,7,5,4,4,10,16,12,0,0,0,0,0,0,0,0,0,0
109,60014041011,497,89,295,113,147,113,237,0,0,0,0,6,15,29,0,1,5,1,41,0,3,42,163,97,31,63,0,289,68,0,108,5,27,391,106,61,97,144,106,152,345,0,0,0,0,0,0,0,0,0,0
110,60014041012,728,219,350,159,174,255,299,0,0,0,0,79,13,89,0,6,7,11,50,0,23,35,81,8,281,45,0,454,57,3,175,3,36,560,168,88,113,135,173,312,416,0,0,0,0,0,0,0,0,0,0
111,60014041013,139,31,75,33,27,54,58,1,0,0,0,0,0,23,0,0,0,3,17,0,0,1,4,1,78,11,0,91,23,1,17,0,7,91,48,19,30,29,30,67,72,0,0,0,0,0,0,0,0,0,0
112,60014041021,103,19,61,23,32,37,34,0,0,0,4,0,4,0,0,1,0,1,5,0,0,0,39,1,48,0,0,69,7,0,22,0,5,81,22,17,19,21,27,39,64,0,0,0,0,0,0,0,0,0,0
113,60014041022,687,126,365,196,138,172,377,0,0,0,33,10,0,136,0,5,0,1,36,0,15,0,272,4,172,3,0,380,86,11,188,1,21,536,151,90,131,145,195,287,400,0,0,0,0,0,0,0,0,0,0
114,60014042001,190,24,98,68,16,44,130,0,0,0,28,3,1,2,0,0,1,1,13,0,0,104,14,0,8,15,0,134,23,2,20,0,11,142,48,27,34,52,53,84,106,0,0,0,0,0,0,0,0,0,0
115,60014042002,165,28,81,56,40,25,100,0,0,0,3,9,5,13,0,15,10,2,20,0,4,28,3,16,8,29,0,118,9,0,35,0,3,143,22,21,17,46,53,58,107,0,0,0,0,0,0,0,0,0,0
116,60014042003,1096,266,532,298,254,282,560,0,0,0,0,5,3,304,4,0,73,9,15,0,0,397,9,131,79,67,0,719,95,10,224,3,45,833,263,136,152,239,303,518,578,0,0,0,0,0,0,0,0,0,0
117,60014043001,237,29,149,59,41,21,175,0,0,0,0,0,0,0,0,1,0,0,24,0,0,172,2,17,0,21,0,154,29,3,38,0,13,201,36,18,34,52,104,101,136,0,0,0,0,0,0,0,0,0,0
118,60014043002,186,33,126,27,10,25,151,0,0,0,19,0,0,13,0,0,13,4,83,0,0,8,33,1,0,12,0,124,11,0,37,1,13,148,38,20,32,43,58,97,89,0,0,0,0,0,0,0,0,0,0
119,60014043003,62,3,36,23,15,7,40,0,0,0,0,0,0,1,0,0,0,3,35,0,2,0,10,0,0,11,0,50,3,0,9,0,0,45,17,8,10,19,22,29,33,0,0,0,0,0,0,0,0,0,0
120,60014044001,263,26,168,69,12,21,230,0,0,0,9,132,0,1,0,4,4,11,71,0,0,0,23,0,0,8,0,149,8,1,92,1,12,227,36,25,27,60,125,139,124,0,0,0,0,0,0,0,0,0,0
121,60014044002,175,39,93,43,44,38,93,0,0,0,0,0,0,7,1,1,0,0,22,0,25,9,55,1,48,6,0,126,15,0,25,4,5,117,58,26,22,38,50,64,111,0,0,0,0,0,0,0,0,0,0
122,60014044003,122,32,73,17,20,33,69,0,0,0,4,0,5,0,0,5,0,0,4,0,35,3,56,5,0,5,0,85,11,2,18,0,6,100,22,15,19,26,30,44,78,0,0,0,0,0,0,0,0,0,0
123,60014044004,7,0,5,2,0,4,3,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,0,1,0,0,0,4,3,1,0,1,5,5,2,0,0,0,0,0,0,0,0,0,0
